,tweet id,text,created at,preprocessed tweets,sentiment scores,sentiment
282,9.99041e+17,"New #PokemonLetsGo Leak Highlights:
-They are Gen 8.
-A natural disaster causes Kanto to be broken up into different islands. A new big island forms in the middle of the region and is so big, it's considered its own region.
-There will be new mons, mainly new evos and pre evos",2018-05-22 21:36:02+00:00,"New #PokemonLetsGo Leak Highlights:
-They are Gen 8.
-A natural disaster causes Kanto to be broken up into different islands. A new big island forms in the middle of the region and is so big, it's considered its own region.
-There will be new mons, mainly new evos and pre evos",[0.0247322  0.90219265 0.07307525],Neutral
283,9.99041e+17,Pokemon Lets Go Speculation - It's come to this?: https://t.co/nqGatFSL31 via @YouTube,2018-05-22 21:34:39+00:00,Pokemon Lets Go Speculation - It's come to this?: http via @user,[0.01431259 0.9061235  0.07956386],Neutral
284,9.99029e+17,#PokemonLetsGo so many years following this guy around each Saturday for cartoon lay in. #childhoodmemories #May22 https://t.co/cZTj74nZzz,2018-05-22 20:48:31+00:00,#PokemonLetsGo so many years following this guy around each Saturday for cartoon lay in. #childhoodmemories #May22 http,[0.00785515 0.22484602 0.7672988 ],Positive
285,9.99019e+17,#PokemonLetsGoPikachu and Eevee could be not the definitive names for Pokemon #NintendoSwitch https://t.co/GE2Nrk9D0O https://t.co/uUVgr9DHDB,2018-05-22 20:09:13+00:00,#PokemonLetsGoPikachu and Eevee could be not the definitive names for Pokemon #NintendoSwitch http http,[0.2710214  0.6532262  0.07575241],Neutral
286,9.98995e+17,#TheMiketendoStrip: Issue 47: #Pokemon Let's Go! Red &amp; Pokemon Let's Go! Green https://t.co/DhM7kypReQ https://t.co/5AduAhi62r,2018-05-22 18:30:58+00:00,#TheMiketendoStrip: Issue 47: #Pokemon Let's Go! Red &amp; Pokemon Let's Go! Green http http,[0.00330584 0.49042746 0.50626683],Positive
287,9.9898e+17,We are also looking for registration of Pokemon related blog other than Pokemon GO. #pokemonletsgo https://t.co/9pMyG5qvMS,2018-05-22 17:32:48+00:00,We are also looking for registration of Pokemon related blog other than Pokemon GO. #pokemonletsgo http,[0.00467259 0.7288549  0.26647252],Neutral
288,9.98973e+17,I remember when everyone hated the new Sun &amp; Moon anime art but now everyone loves it. Don’t worry you guys. You’ll love Pokémon Let’s Go! #pokemon #love #PokemonLetsGo #PokemonLetsGoPikachu #PokemonLetsGoEevee,2018-05-22 17:06:06+00:00,I remember when everyone hated the new Sun &amp; Moon anime art but now everyone loves it. Don’t worry you guys. You’ll love Pokémon Let’s Go! #pokemon #love #PokemonLetsGo #PokemonLetsGoPikachu #PokemonLetsGoEevee,[0.00775046 0.04000336 0.95224625],Positive
289,9.98972e+17,"#PokemonLetsGoPikachu #PokemonLetsGoEevee
FAKE https://t.co/7o0zisJwi6",2018-05-22 16:59:38+00:00,"#PokemonLetsGoPikachu #PokemonLetsGoEevee
FAKE http",[0.5843046  0.37345326 0.04224227],Negative
290,9.9897e+17,@ArtofFLYD @TreUltima @QuinTonXL Pokemon Lets Go Eevee and Lets Go Pikachu. Pokemon RPG dropping on switch 10/28,2018-05-22 16:54:07+00:00,@user @user @user Pokemon Lets Go Eevee and Lets Go Pikachu. Pokemon RPG dropping on switch 10/28,[0.00239207 0.44138238 0.5562256 ],Positive
291,9.98961e+17,Pikachu Trailer under the words Let's Go on the backside of the Ultra Moon packaging! #PokemonLetsGoPikachu https://t.co/gI43pGW9U4,2018-05-22 16:17:02+00:00,Pikachu Trailer under the words Let's Go on the backside of the Ultra Moon packaging! #PokemonLetsGoPikachu http,[0.00261035 0.33144233 0.6659472 ],Positive
292,9.9896e+17,I just noticed something on the backside of Ultra Moon box art packaging... #PokemonLetsGoPikachu #PokemonLetsGoEevee https://t.co/XK8lA6TYGE,2018-05-22 16:14:59+00:00,I just noticed something on the backside of Ultra Moon box art packaging... #PokemonLetsGoPikachu #PokemonLetsGoEevee http,[0.01656249 0.7602751  0.22316235],Neutral
293,9.98957e+17,"Nintendo Trademarks Poke Ball In Switzerland, Potentially For Pokemon Let’s Go https://t.co/nGJSEEIN7R https://t.co/xrwNMsAAtY",2018-05-22 15:59:48+00:00,"Nintendo Trademarks Poke Ball In Switzerland, Potentially For Pokemon Let’s Go http http",[0.00279217 0.7446443  0.25256357],Neutral
294,9.98952e+17,"Imagine the look on everyone's face when Game Freak announces the next Pokemon Game for Nintendo Switch and it has absolutely nothing to do with all these ""Let's Go"" rumors. 😂😂😂😂 I can't wait!
#PokemonLetsGoPikachu #PokemonLetsGoEevee",2018-05-22 15:40:07+00:00,"Imagine the look on everyone's face when Game Freak announces the next Pokemon Game for Nintendo Switch and it has absolutely nothing to do with all these ""Let's Go"" rumors. 😂😂😂😂 I can't wait!
#PokemonLetsGoPikachu #PokemonLetsGoEevee",[0.00745657 0.05219867 0.9403448 ],Positive
295,9.98948e+17,"Brilliant of GameFreak actually. While they postpone announcement, they take notes of all fake leaks as inspiration for future games #PokemonLetsGoEevee #PokemonLetsGoPikachu #PokemonSwitch",2018-05-22 15:24:02+00:00,"Brilliant of GameFreak actually. While they postpone announcement, they take notes of all fake leaks as inspiration for future games #PokemonLetsGoEevee #PokemonLetsGoPikachu #PokemonSwitch",[0.11331154 0.33702976 0.54965866],Positive
296,9.98946e+17,"Seriously...

Meant to post this last night.

#PokemonLetsGo #Nintendo #pokemonswitch https://t.co/Z3KSQhGnPK",2018-05-22 15:17:47+00:00,"Seriously...

Meant to post this last night.

#PokemonLetsGo #Nintendo #pokemonswitch http",[0.12829556 0.66856253 0.20314191],Neutral
297,9.98942e+17,‘Pokemon’ game for Nintendo Switch rumored to be announed soon #consulting https://t.co/KRPFJM8735 - powered by https://t.co/jyOEFzqtUD,2018-05-22 15:01:23+00:00,‘Pokemon’ game for Nintendo Switch rumored to be announed soon #consulting http - powered by http,[0.0030137  0.74644935 0.25053692],Neutral
298,9.98937e+17,"IS THIS FAN-FICTION OR FANTASTIC CREATURES! ~ #LEAK 

Jolteon EVOLVE! ⚡️
Flareon EVOLVE!  🔥
Vaporeon EVOLVE! 💧

A future mechanic known as Super Evolution in Pokémon Let's GO Pikachu and Eevee will make OG Gen 1 Pokémon like Arcanine ~ Evolve Further. 

#PokemonLetsGOEevee https://t.co/4OZ75IIith",2018-05-22 14:40:39+00:00,"IS THIS FAN-FICTION OR FANTASTIC CREATURES! ~ #LEAK 

Jolteon EVOLVE! ⚡️
Flareon EVOLVE!  🔥
Vaporeon EVOLVE! 💧

A future mechanic known as Super Evolution in Pokémon Let's GO Pikachu and Eevee will make OG Gen 1 Pokémon like Arcanine ~ Evolve Further. 

#PokemonLetsGOEevee http",[0.00495251 0.25461087 0.7404367 ],Positive
299,9.98931e+17,"#pokemonswitch #pokemonletsgopikachu #pokemonletsgoeevee
Oh thank goodness, I knew there was something sketchy about the leak due to things that happened in the past! https://t.co/n6aZxkZuGF",2018-05-22 14:18:57+00:00,"#pokemonswitch #pokemonletsgopikachu #pokemonletsgoeevee
Oh thank goodness, I knew there was something sketchy about the leak due to things that happened in the past! http",[0.05642482 0.3446783  0.59889686],Positive
300,9.98918e+17,"@that_Gabe_guy #pokemonswitch
#PokemonLetsGoPikachu #PokemonLetsGoEevee 
True, also, remember this model that was made for a console. It is Pikipek, a gen 7 pokemon. People need to look past the toy leaks. https://t.co/hg6utt7Gp1",2018-05-22 13:26:36+00:00,"@user #pokemonswitch
#PokemonLetsGoPikachu #PokemonLetsGoEevee 
True, also, remember this model that was made for a console. It is Pikipek, a gen 7 pokemon. People need to look past the toy leaks. http",[0.0145088 0.6856316 0.2998596],Neutral
301,9.98916e+17,"I'm going in half disappointed into whatever new Pokemon announcement we get. ""Pokemon Lets Go!"" sounds too much like a game I don't want, that being said, I would love to be proven wrong.",2018-05-22 13:17:55+00:00,"I'm going in half disappointed into whatever new Pokemon announcement we get. ""Pokemon Lets Go!"" sounds too much like a game I don't want, that being said, I would love to be proven wrong.",[0.9017604  0.08317474 0.015065  ],Negative
302,9.98912e+17,‘Pokemon’ game for Nintendo Switch rumored to be announed soon #consulting https://t.co/aGsDe4UqDG,2018-05-22 13:00:46+00:00,‘Pokemon’ game for Nintendo Switch rumored to be announed soon #consulting http,[0.0035442 0.8557806 0.1406751],Neutral
303,9.9891e+17,"The announced day #PokemonLetsGo #Pikachu and #eevee MAY 29, the riddle continue. https://t.co/86FJFXSemf https://t.co/eWTuXy3DFY",2018-05-22 12:53:41+00:00,"The announced day #PokemonLetsGo #Pikachu and #eevee MAY 29, the riddle continue. http http",[0.00316334 0.65110594 0.3457307 ],Neutral
304,9.98899e+17,"What if the rumored #PokemonLetsGo games aren't actually Generation 8, but a Generation 1 of a secondary main-series?
Not a spin-off, but not part of the core-RPG that we've been playing for years.
Like a reboot, but not really?
Bring Gorochu back!",2018-05-22 12:10:12+00:00,"What if the rumored #PokemonLetsGo games aren't actually Generation 8, but a Generation 1 of a secondary main-series?
Not a spin-off, but not part of the core-RPG that we've been playing for years.
Like a reboot, but not really?
Bring Gorochu back!",[0.23600304 0.69277024 0.07122671],Neutral
305,9.98879e+17,PLEASE @Junichi_Masuda We’re itching for some news on #PokemonLetsGoEevee &amp; #PokemonLetsGoPikachu !! Announce something soon please! 👏🏻 I can’t take waiting anymore! 😩😅,2018-05-22 10:50:10+00:00,PLEASE @user We’re itching for some news on #PokemonLetsGoEevee &amp; #PokemonLetsGoPikachu !! Announce something soon please! 👏🏻 I can’t take waiting anymore! 😩😅,[0.00656967 0.04207401 0.95135623],Positive
306,9.98863e+17,"One of our favourite Pokémon, so cute, the recent leaks/rumours for next Pokémon game on switch is making us excited 😍
.
#pokemon #pokemongo #pokemonletsgo #eevee #pikachu #pokemonyellow https://t.co/PPvuOezTP8 https://t.co/zwzfsE4O2p",2018-05-22 09:46:26+00:00,"One of our favourite Pokémon, so cute, the recent leaks/rumours for next Pokémon game on switch is making us excited 😍
.
#pokemon #pokemongo #pokemonletsgo #eevee #pikachu #pokemonyellow http http",[0.0018518  0.01262206 0.985526  ],Positive
307,9.98825e+17,"If this is proven true in the next days, the game could be awesome.

It will not matter that it is Kanto or only Gen 1 Pokemon anymore.

But let’s wait an announcement before getting excited 😆 

@LeakReview 
#PokemonLetsGOEevee
#PokemonLetsGoPikachu 

https://t.co/QLtyHah0Z7",2018-05-22 07:17:38+00:00,"If this is proven true in the next days, the game could be awesome.

It will not matter that it is Kanto or only Gen 1 Pokemon anymore.

But let’s wait an announcement before getting excited 😆 

@LeakReview 
#PokemonLetsGOEevee
#PokemonLetsGoPikachu 

https://t.co/QLtyHah0Z7",[0.00543089 0.05018059 0.94438857],Positive
308,9.98795e+17,Me against genwunner #PokemonLetsGoPikachu https://t.co/CjKRiVyvs5,2018-05-22 05:18:37+00:00,Me against genwunner #PokemonLetsGoPikachu http,[0.06137502 0.71343714 0.22518781],Neutral
309,9.98795e+17,@Junichi_Masuda @Shigeru_Ohmori @SUPER_32X  I've had enough of Kanto. I'm so tired of Kanto. Hope we won't revisit Kanto again in the next 40 years. #PokemonLetsGoPikachu #PokemonLetsGoEevee https://t.co/mrOsFuSGsJ,2018-05-22 05:16:28+00:00,@user @user @user  I've had enough of Kanto. I'm so tired of Kanto. Hope we won't revisit Kanto again in the next 40 years. #PokemonLetsGoPikachu #PokemonLetsGoEevee http,[0.8922234  0.09424647 0.01353001],Negative
310,9.9879e+17,"Almost there!

- 10 DAYS left before June!

We can get a #PokemonDirect anytime!

#PokemonLetsGoEevee
#PokemonLetsGoPikachu 
#PokemonSwitch https://t.co/m7j32d5YgM",2018-05-22 04:58:13+00:00,"Almost there!

- 10 DAYS left before June!

We can get a #PokemonDirect anytime!

#PokemonLetsGoEevee
#PokemonLetsGoPikachu 
#PokemonSwitch http",[0.00197203 0.07898252 0.91904545],Positive
311,9.98786e+17,"For all my nerd friends, Here's leaks for the new @Pokemon  game #PokemonSwitch #PokemonLetsGo #PokemonGO https://t.co/Q2UWch7M6V",2018-05-22 04:42:33+00:00,"For all my nerd friends, Here's leaks for the new @user  game #PokemonSwitch #PokemonLetsGo #PokemonGO http",[0.00279919 0.20441274 0.792788  ],Positive
312,9.98783e+17,The only people excited about #PokemonLetsGoPikachu having only Kanto pkm https://t.co/E4TGsSNNLH,2018-05-22 04:30:59+00:00,The only people excited about #PokemonLetsGoPikachu having only Kanto pkm http,[0.00848426 0.16434631 0.8271695 ],Positive
313,9.98781e+17,Pokemon Lets Go &amp; Nintendo Direct Rumors | Smash Bros Switch | Star Fox Grand Prix | Podcast: https://t.co/czq9IM4VTV via @YouTube,2018-05-22 04:23:14+00:00,Pokemon Lets Go &amp; Nintendo Direct Rumors | Smash Bros Switch | Star Fox Grand Prix | Podcast: http via @user,[0.00329604 0.8492871  0.14741679],Neutral
314,9.98777e+17,Am I the only one who still thinks that the next Pokémon games will be based off of Spain? #PokemonLetsGo,2018-05-22 04:04:30+00:00,Am I the only one who still thinks that the next Pokémon games will be based off of Spain? #PokemonLetsGo,[0.04358697 0.7819891  0.174424  ],Neutral
315,9.98772e+17,@Pokemon Let's Go #Pikachu and Let's Go #Eevee Might Have Been Leaked! #powblock #ngrradio #nerdsgonerogue https://t.co/ZokxVx0CvR https://t.co/76GD3jLKtS,2018-05-22 03:46:13+00:00,@user Let's Go #Pikachu and Let's Go #Eevee Might Have Been Leaked! #powblock #ngrradio #nerdsgonerogue http http,[0.0038259  0.5125093  0.48366484],Neutral
316,9.98737e+17,"i just got this info from a reliable source. pokemon lets go eevee version will introduce new eevee evolutions, including the fighting type eevee, Puncheon",2018-05-22 01:25:50+00:00,"i just got this info from a reliable source. pokemon lets go eevee version will introduce new eevee evolutions, including the fighting type eevee, Puncheon",[0.0031976  0.40445033 0.5923521 ],Positive
317,9.98726e+17,ICYMI: Pokemon Let's Go to Allegedly Feature Only Kanto Pokemon: https://t.co/0leIIoKkFm https://t.co/Q66gPautZD,2018-05-22 00:42:00+00:00,ICYMI: Pokemon Let's Go to Allegedly Feature Only Kanto Pokemon: http http,[0.00459026 0.84182525 0.15358433],Neutral
318,9.98725e+17,ICYMI: Pokemon Let's Go to Allegedly Feature Only Kanto Pokemon: https://t.co/wamb1ZdFXB https://t.co/NCpKbtLGku,2018-05-22 00:41:00+00:00,ICYMI: Pokemon Let's Go to Allegedly Feature Only Kanto Pokemon: http http,[0.00459026 0.84182525 0.15358433],Neutral
319,9.9872e+17,"PERFECT #Pokemon Switch Game Releases!
https://t.co/tbLYAX4Ncc via @YouTube
@Verliswolf
#PokemonLetsGo #NintendoSwitch",2018-05-22 00:17:42+00:00,"PERFECT #Pokemon Switch Game Releases!
https://t.co/tbLYAX4Ncc via @user #NintendoSwitch",[0.00142616 0.02307194 0.9755019 ],Positive
320,9.98702e+17,"@DrawnToastYT @clmtmzr @HoodlumScrafty the same leaker who initially leaked #PokemonLetsGoPikachu and #PokemonLetsGoEevee on 4Chan, ""Real Leaks"", posted that you can only find Generation 1 Pokemon in Let's GO!",2018-05-21 23:10:00+00:00,"@user @user @user the same leaker who initially leaked #PokemonLetsGoPikachu and #PokemonLetsGoEevee on 4Chan, ""Real Leaks"", posted that you can only find Generation 1 Pokemon in Let's GO!",[0.4537361  0.49805844 0.04820546],Neutral
321,9.98697e+17,"Tonight at 9 PM EST we will discussing Pokemon Lets Go, Smash, Star Fox, and other Nintendo news! @SlowSpeedrun will be the special guest of the night along with @WhataboutNinten and @LilwilltheDeity ! 
#NintendoSwitch #PokemonDirect https://t.co/5tSQkiQVvS https://t.co/PhPqhP0BRj",2018-05-21 22:47:47+00:00,"Tonight at 9 PM EST we will discussing Pokemon Lets Go, Smash, Star Fox, and other Nintendo news! @user will be the special guest of the night along with @user and @user ! 
#NintendoSwitch #PokemonDirect http http",[0.0016855 0.3669006 0.6314138],Positive
322,9.98686e+17,@SandbagLink @Chan_MMssb @EcneBanjo Ok I've beeniving under a rock. This is the first time I've heard of Pokemon Lets Go. The Nintendo Switch is out here porting everything EVEN POKEMON GO and people still think Smash Switch won't be a port,2018-05-21 22:04:03+00:00,@user @user @user Ok I've beeniving under a rock. This is the first time I've heard of Pokemon Lets Go. The Nintendo Switch is out here porting everything EVEN POKEMON GO and people still think Smash Switch won't be a port,[0.19829082 0.6231335  0.17857577],Neutral
323,9.98684e+17,"So you're telling me that because Alola Forms are coming to Pokémon GO, this is a hint that Pokémon Let's Go Pikachu and Let's Go Eevee will be a Pokémon Yellow reboot, only featuring the original 151?! 🤔 #PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGOEevee",2018-05-21 21:57:43+00:00,"So you're telling me that because Alola Forms are coming to Pokémon GO, this is a hint that Pokémon Let's Go Pikachu and Let's Go Eevee will be a Pokémon Yellow reboot, only featuring the original 151?! 🤔 #PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGOEevee",[0.02606509 0.8100305  0.16390437],Neutral
324,9.98668e+17,"If the #PokemonLetsGoPikachu &amp; #PokemonLetsGoEevee rumors are true, I wonder if we will have another year of the Sun and Moon Anime. Usually when Remakes come out, they usually continue the anime series in that generation. It is still not confirmed, but it is good to think about. https://t.co/K1cMIMybRW",2018-05-21 20:53:44+00:00,"If the #PokemonLetsGoPikachu &amp; #PokemonLetsGoEevee rumors are true, I wonder if we will have another year of the Sun and Moon Anime. Usually when Remakes come out, they usually continue the anime series in that generation. It is still not confirmed, but it is good to think about. http",[0.00757235 0.47529474 0.5171329 ],Positive
